School_ID	Legacy_Unit_ID	Finance_ID	Short_Name	Long_Name	School_Type	Primary_Category	Is_High_School	Is_Middle_School	Is_Elementary_School	Is_Pre_School	Summary	Administrator_Title	Administrator	Secondary_Contact_Title	Secondary_Contact	Address	City	State	Zip	Phone	Fax	CPS_School_Profile	Website	Facebook	Twitter	Youtube	Pinterest	Attendance_Boundaries	Grades_Offered_All	Grades_Offered	Student_Count_Total	Student_Count_Low_Income	Student_Count_Special_Ed	Student_Count_English_Learners	Student_Count_Black	Student_Count_Hispanic	Student_Count_White	Student_Count_Asian	Student_Count_Native_American	Student_Count_Other_Ethnicity	Student_Count_Asian_Pacific_Islander	Student_Count_Multi	Student_Count_Hawaiian_Pacific_Islander	Student_Count_Ethnicity_Not_Available	Statistics_Description	Demographic_Description	ADA_Accessible	Dress_Code	PreK_School_Day	Kindergarten_School_Day	School_Hours	Freshman_Start_End_Time	After_School_Hours	Earliest_Drop_Off_Time	Classroom_Languages	Bilingual_Services	Refugee_Services	Title_1_Eligible	PreSchool_Inclusive	Preschool_Instructional	Significantly_Modified	Hard_Of_Hearing	Visual_Impairments	Transportation_Bus	Transportation_El	Transportation_Metra	School_Latitude	School_Longitude	Average_ACT_School	Mean_ACT	College_Enrollment_Rate_School	College_Enrollment_Rate_Mean	Graduation_Rate_School	Graduation_Rate_Mean	Overall_Rating	Rating_Status	Rating_Statement	Classification_Description	School_Year	Third_Contact_Title	Third_Contact_Name	Fourth_Contact_Title	Fourth_Contact_Name	Fifth_Contact_Title	Fifth_Contact_Name	Sixth_Contact_Title	Sixth_Contact_Name	Seventh_Contact_Title	Seventh_Contact_Name	Location	Longitude	Latitude
400137	9054	63161	LITTLE BLACK PEARL HS	Little Black Pearl Art and Design Academy	Charter	HS	Y	N	N	N	"Â Little Black Pearl expanded its educational initiative in 2013 by opening Little Black Pearl Art & Design Academy (LBPA) through a Chicago Public Schools contract. The mission of LBPA is to prepare students for the business of art through post-secondary experiences, facilitated in an enrich academic environment that infuses project-based art practices within an education program.  Little Black Pearl Art & Design Academy has the capacity to serve up to 150 students in grades 9-12 with rigorous academic programming and emphasis in visual arts, technology, music, dance, graphic and architecture design.   LBPA continues to find ways to build relationships with our students and bridge that gap both internally and externally. One of the very successful activities that occur in school is the use of Restorative Justice practices as a first layer of interaction with behavior challenges that occur with students. In addition,Â the staff has developed external relationships with organizations in the community and throughout the city. These relationships are providing internship opportunities and employment skills training. Â "	Director	Mrs. Necole Muhammad	Principal	Mrs. Necole Muhammad	1060 E 47TH ST	Chicago	Illinois	60653	7736905500	7732851633	http://cps.edu/Schools/Pages/school.aspx?SchoolID=400137	http://blackpearl.org					N	"9,10,11,12"	41893	116	98	27	0	112	1	0	0	0	0	0	2	0	1	There are 116 students enrolled at LITTLE BLACK PEARL HS.  84.5% are Low Income Students.  23.3% are Diverse Learners.  0.0% are Limited English Learners.	The largest demographic at LITTLE BLACK PEARL HS is Black.  This demographic makes up 96.6% of the student population.  The second greatest demographic is Other at 2.6%.	No/unknown accessibility	N			9:00  AM - 4:30  PM		4:30 PM - 6:00 PM	0.354166667	Spanish									47	Red		41.809695	-87.59934	14	18.4	66.7	57.9		73.5	Level 2+	Good Standing	"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	"Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable."	School Year 2016-2017	Associate Director	Ms. Arlesia Juran	Dean of Students	Ms. Toi Williams							"1060 E 47TH ST
Chicago, Illinois 60653
(41.809695, -87.59934)"	41.80969	-87.59934
609751	1760	46371	KING HS	Dr  Martin Luther King  Jr  College Prep HS	Selective enrollment	HS	Y	N	N	N	"King nurtures studentsâ€™ passions and interests through strong curricular offerings thatÂ lead to Advanced Placement courses, as well as an exceptional Visual and Performing Arts program.Â Â InÂ addition, we offer anÂ Engineering Program that utilizes the Project Lead the Way curriculum, and Computer Science courses as part of the CPS CS4All program."	Principal	David Narain	Assistant Principal	Lynda Parker	4445 S DREXEL BLVD	Chicago	Illinois	60653	7735351180	7735351658	http://cps.edu/Schools/Pages/school.aspx?SchoolID=609751	http://www.newkcp.org	https://www.facebook.com/kingcollegeprephs	http://twitter.com/principalnarain			N	"9,10,11,12"	41893	598	492	55	15	562	23	1	6	0	0	0	6	0	0	There are 598 students enrolled at KING HS.  82.3% are Low Income Students.  9.2% are Diverse Learners.  2.5% are Limited English Learners.	The largest demographic at KING HS is Black.  This demographic makes up 94% of the student population.  The second greatest demographic is Hispanic at 3.8%.	Generally accessible	N			08:00 am - 03:16 pm	8:00 a.m. - 3:16 p.m.	03:16PM - 06:00PM	0.291666667	"French, Spanish"	N	N	Y			Y			"4, 43, 47"	Red	Metra Electric District (ME)	41.813675	-87.603874	20.6	18.4	82.1	57.9	89.4	73.5	Level 1+	Good Standing	"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	Schools that offer a rigorous curriculum with mainly honors and Advanced Placement (AP) courses. Acceptance based on application and entrance exam.	School Year 2016-2017	Counselor	Cindy Sanders									"4445 S DREXEL BLVD
Chicago, Illinois 60653
(41.813675, -87.603874)"	41.81367	-87.60387
609766	1920	49081	VAUGHN HS	Jacqueline B Vaughn Occupational High School	Special Education	HS	Y	N	N	N	"The team members of Vaughn Occupational High School provide a specialized education for high school students with mild to moderate cognitive disabilities. Vaughnâ€™s mission is to teach its students individualized, functional academics, emphasizing occupational development and independence. A focus on social and emotional growth is a key part of Vaughnâ€™s philosophy."	Principal	Noel Francis Mcnally	Assistant Principal	Stephanie Anderson	4355 N LINDER AVE	Chicago	Illinois	60641	7735343600	7735343631	http://cps.edu/Schools/Pages/school.aspx?SchoolID=609766	http://www.vaughnhs.org	https://www.facebook.com/Vaughnhs/	https://twitter.com/VaughnOHS			N	"9,10,11,12"	41893	234	187	234	82	50	130	48	5	0	0	0	1	0	0	There are 234 students enrolled at VAUGHN HS.  79.9% are Low Income Students.  100% are Diverse Learners.  35% are Limited English Learners.	The largest demographic at VAUGHN HS is Hispanic.  This demographic makes up 55.6% of the student population.  The second greatest demographic is Black at 21.4%.	Generally accessible	N			7:15 AM-2:14 PM							Y			Y						41.960364	-87.764663		18.4	10.8	57.9	27.8	73.5	Inability to Rate	Good Standing	This school did not have enough data for a 2015-2016 Performance Policy Rating.	Schools for students with disabilities who reside in specified geographic locations. Acceptance based on studentsâ€™ Individualized Education Program.	School Year 2016-2017											"4355 N LINDER AVE
Chicago, Illinois 60641
(41.960364, -87.764663)"	41.96036	-87.76466
400032	4911	66072	CICS - ELLISON HS	CICS - Ralph Ellison	Charter	HS	Y	N	N	N	"CICS Ellison eases the transition to high school through a stand-alone Freshman Academy, creating a safe and secure atmosphere. All students are challenged to live the motto â€œExcellence Without Excuses.â€ù"	Director	Ms. Kimberly Hinton	Other	Ms. Gia Orr	1817 W 80TH ST	Chicago	Illinois	60620	7734784434	7732242594	http://cps.edu/Schools/Pages/school.aspx?SchoolID=400032	http://www.cicsellison.org					Y	"9,10,11,12"	41893	425	391	80	0	417	3	0	0	0	0	0	1	0	4	There are 425 students enrolled at CICS - ELLISON HS.  92% are Low Income Students.  18.8% are Diverse Learners.  0.0% are Limited English Learners.	The largest demographic at CICS - ELLISON HS is Black.  This demographic makes up 98.1% of the student population.  The second greatest demographic is Other at 1.1%.	Generally accessible	Y			8:00 AM-3:30 PM	8:00 a.m. - 3:27 p.m.			Spanish	N	N	Y						"9, 48, 79, 169"	Green		41.748382	-87.66898	16.3	18.4	64.3	57.9	78.6	73.5	Level 2+	Not Applicable	"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	"Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable."	School Year 2016-2017											"1817 W 80TH ST
Chicago, Illinois 60620
(41.748382, -87.66898)"	41.74838	-87.66898
609768	1940	49091	HOPE HS	Hope College Preparatory High School	Neighborhood	HS	Y	N	N	N	"Hope utilizes inquiry-based instruction and literacy integration, aiming to foster academic achievement, social consciousness and personal growth, inspired by its motto â€œExcellence without excusesâ€ù."	Principal	Michael Wm Durr	Other	Jenelle Spearmon	5515 S LOWE AVE	Chicago	Illinois	60621	7735353160	7735353444	http://cps.edu/Schools/Pages/school.aspx?SchoolID=609768	http://johnhopecollegeprephs.org/					Y	"9,10,11,12"	41893	95	94	49	11	75	16	3	0	0	0	0	1	0	0	There are 95 students enrolled at HOPE HS.  98.9% are Low Income Students.  51.6% are Diverse Learners.  11.6% are Limited English Learners.	The largest demographic at HOPE HS is Black.  This demographic makes up 78.9% of the student population.  The second greatest demographic is Hispanic at 16.8%.	No/unknown accessibility	Y			8:00 AM-3:23 PM	7:30 a.m. - 3:30 p.m.			Spanish	N	N	Y			Y			"8, 55, 59"	"Blue, Green"		41.793553	-87.641244	14.7	18.4	44.8	57.9	71.4	73.5	Level 2	Intensive Support	"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	"Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area."	School Year 2016-2017											"5515 S LOWE AVE
Chicago, Illinois 60621
(41.793553, -87.641244)"	41.79355	-87.64124
400139	9056	66623	YCCS - SULLIVAN	YCCS-Sullivan House Alternative HS	Charter	HS	Y	N	N	N	YCCS-Sullivan House High School	Director	Dr. Thomas Gattuso	Dean of Students	Darnell Payne	8164 S SOUTH CHICAGO AVE	Chicago	Illinois	60617	7739788680	7733751482	http://cps.edu/Schools/Pages/school.aspx?SchoolID=400139	http://sullivanhousehschicago.com					N	"9,10,11,12"	41893	322	309	65	0	304	16	1	0	0	0	0	0	0	1	There are 322 students enrolled at YCCS - SULLIVAN.  96% are Low Income Students.  20.2% are Diverse Learners.  0.0% are Limited English Learners.	The largest demographic at YCCS - SULLIVAN is Black.  This demographic makes up 94.4% of the student population.  The second greatest demographic is Hispanic at 5%.	No/unknown accessibility	N			8:00 AM - 3:00 PM					N		Y						"30, 14, 28, 15"			41.746287	-87.578492	13.1	18.4	7.4	57.9		73.5	Level 1+	Not Applicable	"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	"Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable."	School Year 2016-2017											"8164 S SOUTH CHICAGO AVE
Chicago, Illinois 60617
(41.746287, -87.578492)"	41.74628	-87.57849
400102	8096	63071	URBAN PREP - WEST HS	Urban Prep Charter Academy for Young Men - West	Charter	HS	Y	N	N	N	"The mission of Urban Prep isÂ  to provide a comprehensive, high-quality college preparatory education to young men that results in our graduates succeeding in college. Chicagoâ€™s first charter high school designed for young men, Urban Prep offers small class sizes, diverse athletic programs, clubs,Â positive role models, and a focus on college admission and success."	Director	Mr. Patrick Robinson	Principal	Mr. Robinson	1326 W 14TH PL	Chicago	Illinois	60608	7735348860	7735341050	http://cps.edu/Schools/Pages/school.aspx?SchoolID=400102	http://www.urbanprep.org	https://www.facebook.com/UrbanPrepAcademies/				N	"9,10,11,12"	41893	225	197	59	0	220	3	0	0	0	0	0	2	0	0	There are 225 students enrolled at URBAN PREP - WEST HS.  87.6% are Low Income Students.  26.2% are Diverse Learners.  0.0% are Limited English Learners.	The largest demographic at URBAN PREP - WEST HS is Black.  This demographic makes up 97.8% of the student population.  The second greatest demographic is Hispanic at 1.3%.	Generally accessible	Y			8:30 AM-4:30 PM	8:30 a.m. - 4:30 p.m.	4:35AM - 6:30PM	7:45AM	Spanish	N	N	Y						"12, 60"			41.86254	-87.660107	16.6	18.4	74.6	57.9	64.1	73.5	Level 2	Not Applicable	"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	"Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable."	School Year 2016-2017	Assistant Principal	Mr. Cain									"1326 W 14TH PL
Chicago, Illinois 60608
(41.86254, -87.660107)"	41.86254	-87.66010
609695	1210	46031	AMUNDSEN HS	Roald Amundsen High School	Neighborhood	HS	Y	N	N	N	"Amundsen High School, situated within the beautiful 40-acre Winnemac Park campus, provides every student with a rigorous, authentic, and culturally diverse high school experience. In addition to our International Baccalaureate (IB) Programme, we offer Advanced Placement (AP), Career and Technical Education (CTE), Advancement Via Individual Determination (AVID), honors courses, and award-winning arts programs. Students also have access to a wide variety of extracurricular clubs and activities, including 25 varsity interscholastic sports."	Principal	Anna Pavichevich	Assistant Principal	Ms. Kristi Eilers	5110 N DAMEN AVE	Chicago	Illinois	60625	7735342320	7735342330	http://cps.edu/Schools/Pages/school.aspx?SchoolID=609695	http://www.amundsenhs.org		http://www.twitter.com/amundsen_hs			Y	"9,10,11,12"	41893	1223	996	168	104	146	728	148	163	3	0	0	26	9	0	There are 1223 students enrolled at AMUNDSEN HS.  81.4% are Low Income Students.  13.7% are Diverse Learners.  8.5% are Limited English Learners.	The largest demographic at AMUNDSEN HS is Hispanic.  This demographic makes up 59.5% of the student population.  The second greatest demographic is Asian at 13.3%.	Fully Accessible	Y			7:45  AM - 3:00  PM	7:45 a.m. - 3:00 p.m.	3:00 p.m. - 6:00 p.m.	7:00 a.m.	"French, Spanish"	Y	Y	Y						"50, 92"	Brown		41.975067	-87.679484	18.2	18.4	54.4	57.9	82.8	73.5	Level 1	Good Standing	"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp ."	"Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area."	School Year 2016-2017	Assistant Principal	Mr. Minh Nguyen	Assistant Principal	Ms. Cybill Ortiz							"5110 N DAMEN AVE
Chicago, Illinois 60625
(41.975067, -87.679484)"	41.97506	-87.67948
400129	9046	66613	YCCS - PROGRESSIVE LEADERSHIP	YCCS-Progressive Leadership Academy	Charter	HS	Y	N	N	N	YCCS-Charles Houston High School	Director	Ms. Dionne Kirksey	Assistant Principal	Lynnycesa Perry-Gregoire	6620 S DR MARTIN LUTHER KING JR DR	Chicago	Illinois	60637	7733633837	7737239022	http://cps.edu/Schools/Pages/school.aspx?SchoolID=400129	http://www.yccs.us/campuses					N	"9,10,11,12"	41893	136	133	23	0	135	1	0	0	0	0	0	0	0	0	There are 136 students enrolled at YCCS - PROGRESSIVE LEADERSHIP.  97.8% are Low Income Students.  16.9% are Diverse Learners.  0.0% are Limited English Learners.	The largest demographic at YCCS - PROGRESSIVE LEADERSHIP is Black.  This demographic makes up 99.3% of the student population.  The second greatest demographic is Hispanic at 0.7%.	No/unknown accessibility	Y			8:30 AM - 3:05 PM					N		Y						"3, 15"	Green		41.773962	-87.61574	12.6	18.4	0	57.9		73.5	Level 2+	Not Applicable	"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	"Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable."	School Year 2016-2017											"6620 S DR MARTIN LUTHER KING JR DR
Chicago, Illinois 60637
(41.773962, -87.61574)"	41.77396	-87.61574
400091	8022	63091	CHICAGO TECH HS	Chicago Technology Academy High School	Contract	HS	Y	N	N	N	"Chicago Tech Academyâ€™s mission is to educate, empower and connect a diverse next generation of entrepreneurial thinkers to discover their passions, succeed in college and thrive in a digital world.         ChiTech is different because ALL STUDENTS:  Â  Â 1. Complete hands on projects where they discover, investigate and solve problems that engage their community through Project Based Learning.  Â  Â 2. Participate in a college and career success program through One Goal, Embarc, Senior Seminar or Genesys Works.  Â  Â 3. Receive enhanced STEM coursework, with courses such as AP Computer Science, Introduction to Engineering Design, Principles of Engineering and Multimedia Arts.  Â  Â 4. Learn entrepreneurship principles where they are inspired to be fearless, confident and connected learners, and compete in city-wide entrepreneurship challenges.  Â  Â 5. Engage in real world learning. ChiTech works with 100+ partners such as DDB, Vibes Media, Gogo Air, SAP, Tech Nexus, Black Tech Mecca and CNA Insurance to provide students with early exposure to work-based learning and internships."	Principal	Ms. Linnea Garrett	Assistant Principal	Tiara Wheatley	1301 W 14TH ST	Chicago	Illinois	60608	7735347755	7735347757	http://cps.edu/Schools/Pages/school.aspx?SchoolID=400091	http://www.chitech.org	http://www.facebook.com/ChiTechAcademy	https://twitter.com/ChiTechAcademy			N	"9,10,11,12"	41893	245	222	61	3	189	45	8	2	0	0	0	1	0	0	There are 245 students enrolled at CHICAGO TECH HS.  90.6% are Low Income Students.  24.9% are Diverse Learners.  1.2% are Limited English Learners.	The largest demographic at CHICAGO TECH HS is Black.  This demographic makes up 77.1% of the student population.  The second greatest demographic is Hispanic at 18.4%.	Fully Accessible	Y			8:50 AM-3:40 PM	8:50 AM-3:40 PM	3:40 PM - 5:00 PM	0.354166667	Spanish	Y	N	Y						"12, 60"	"Blue, Pink, Red"		41.863301	-87.659095	15.6	18.4	60	57.9	69.5	73.5	Level 2	Intensive Support	"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	Schools that are operated by private entities under contract with the Chicago Public Schools. Acceptance based on application or random lottery if applicable.	School Year 2016-2017	Chief Executive Officer	Lance Russell	Dean of Students	Ryan Willis	Director of Corporate Engagement	Tashiara Little	Manager of Enrollment	Ja'Vida Ford			"1301 W 14TH ST
Chicago, Illinois 60608
(41.863301, -87.659095)"	41.86330	-87.65909
